arm,model,seed,checkpoint_role,case,shape,num_examples,status,accuracy,loss,query_accuracy,dataset_hash,wall_clock_sec,peak_allocated_mib,logical_source_id,raw_result_path
flash-canonical,flash,123,best,2048x512-n500,2048x512,500,completed,0.8114765625,1.5636971571445466,0.8114765625,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,9.457620391622186,10257.1806640625,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-2048x512-n500-b64-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,4096x1024-n500,4096x1024,500,completed,0.49887890625,3.1643767380714416,0.49887890625,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,12.289809694513679,10257.1806640625,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-4096x1024-n500-b32-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,8190x512-n500,8190x512,500,completed,0.67362890625,2.329351185321808,0.67362890625,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,19.22427051886916,10257.1806640625,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-8190x512-n500-b16-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
flash-canonical,flash,123,best,8190x2047-n500,8190x2047,500,completed,0.19760331958532334,5.041682030677795,0.19760332193453836,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,19.622089991346,10257.1806640625,3090-flash-canonical-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-canonical-s123-bf16-best-8190x2047-n500-b16-e41fe74ec414c97d-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,64x4-n1000,64x4,1000,completed,1.0,0.0007818387855077162,1.0,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,19.380677106790245,653.5146484375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-64x4-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,64x8-n1000,64x8,1000,completed,1.0,0.0007915550041361712,1.0,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,19.332830756902695,653.5146484375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-64x8-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,64x16-n1000,64x16,1000,completed,1.0,0.0011697404008009472,1.0,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,19.310250776819885,653.5146484375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-64x16-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,128x32-n1000,128x32,1000,completed,1.0,0.002692469095462002,1.0,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,19.6855877507478,1293.8037109375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-128x32-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,256x64-n1000,256x64,1000,completed,1.0,0.012276990129612387,1.0,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,20.043626837432384,2574.3818359375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-256x64-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,512x64-n1000,512x64,1000,completed,0.9993125,0.019352671993896366,0.9993125,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,20.69147888571024,5135.5380859375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-512x64-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,512x128-n1000,512x128,1000,completed,0.9999609375,0.12601487554609775,0.9999609375,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,20.89835590403527,5135.5380859375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-512x128-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,1024x256-n1000,1024x256,1000,completed,0.96955078125,1.1725961080789566,0.96955078125,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,22.003898981027305,10257.8505859375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-1024x256-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,1024x256-n500,1024x256,500,completed,0.969625,1.172348387360573,0.969625,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,21.578057875856757,10257.8505859375,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-1024x256-n500-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,2048x512-n500,2048x512,500,completed,0.47741015625,4.102736960411072,0.47741015625,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,22.015611454844475,10257.85009765625,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-2048x512-n500-b64-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,4096x1024-n500,4096x1024,500,completed,0.073748046875,7.293809943199157,0.073748046875,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,25.448019654490054,10257.85009765625,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-4096x1024-n500-b32-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,8190x512-n500,8190x512,500,completed,0.29596484375,5.414568971633911,0.29596484375,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,26.413656214252114,10257.85009765625,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-8190x512-n500-b16-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,last,8190x2047-n500,8190x2047,500,completed,0.003540791441919282,9.059008089065552,0.003540791402051783,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,26.658654074184597,10257.85009765625,3090-gdn-s123-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-8190x2047-n500-b16-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,64x4-n1000,64x4,1000,deduplicated,1.0,0.0007818387855077162,1.0,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,19.380677106790245,653.5146484375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-64x4-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,64x8-n1000,64x8,1000,deduplicated,1.0,0.0007915550041361712,1.0,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,19.332830756902695,653.5146484375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-64x8-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,64x16-n1000,64x16,1000,deduplicated,1.0,0.0011697404008009472,1.0,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,19.310250776819885,653.5146484375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-64x16-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,128x32-n1000,128x32,1000,deduplicated,1.0,0.002692469095462002,1.0,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,19.6855877507478,1293.8037109375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-128x32-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,256x64-n1000,256x64,1000,deduplicated,1.0,0.012276990129612387,1.0,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,20.043626837432384,2574.3818359375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-256x64-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,512x64-n1000,512x64,1000,deduplicated,0.9993125,0.019352671993896366,0.9993125,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,20.69147888571024,5135.5380859375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-512x64-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,512x128-n1000,512x128,1000,deduplicated,0.9999609375,0.12601487554609775,0.9999609375,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,20.89835590403527,5135.5380859375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-512x128-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,1024x256-n1000,1024x256,1000,deduplicated,0.96955078125,1.1725961080789566,0.96955078125,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,22.003898981027305,10257.8505859375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-1024x256-n1000-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,1024x256-n500,1024x256,500,deduplicated,0.969625,1.172348387360573,0.969625,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,21.578057875856757,10257.8505859375,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-1024x256-n500-b128-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,2048x512-n500,2048x512,500,deduplicated,0.47741015625,4.102736960411072,0.47741015625,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,22.015611454844475,10257.85009765625,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-2048x512-n500-b64-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,4096x1024-n500,4096x1024,500,deduplicated,0.073748046875,7.293809943199157,0.073748046875,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,25.448019654490054,10257.85009765625,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-4096x1024-n500-b32-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,8190x512-n500,8190x512,500,deduplicated,0.29596484375,5.414568971633911,0.29596484375,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,26.413656214252114,10257.85009765625,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-8190x512-n500-b16-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,123,best,8190x2047-n500,8190x2047,500,deduplicated,0.003540791441919282,9.059008089065552,0.003540791402051783,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,26.658654074184597,10257.85009765625,3090-gdn-s123-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s123-bf16-last-8190x2047-n500-b16-f13a550e4ab48da9-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,64x4-n1000,64x4,1000,completed,1.0,0.0007699434388196096,1.0,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,19.35488780029118,653.5146484375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-64x4-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,64x8-n1000,64x8,1000,completed,1.0,0.0008012146144756116,1.0,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,19.29834541399032,653.5146484375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-64x8-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,64x16-n1000,64x16,1000,completed,1.0,0.0011847644985537044,1.0,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,19.412444541230798,653.5146484375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-64x16-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,128x32-n1000,128x32,1000,completed,1.0,0.0027185183367691933,1.0,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,19.793123174458742,1293.8037109375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-128x32-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,256x64-n1000,256x64,1000,completed,1.0,0.012345233290456236,1.0,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,20.0285211680457,2574.3818359375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-256x64-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,512x64-n1000,512x64,1000,completed,0.99925,0.019679539354518057,0.99925,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,20.654265377670527,5135.5380859375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-512x64-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,512x128-n1000,512x128,1000,completed,0.9999609375,0.127897854372859,0.9999609375,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,20.762337782420218,5135.5380859375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-512x128-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,1024x256-n1000,1024x256,1000,completed,0.9662421875,1.194093196451664,0.9662421875,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,22.110953683033586,10257.8505859375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-1024x256-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,1024x256-n500,1024x256,500,completed,0.966859375,1.1884553676843643,0.966859375,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,21.59665028937161,10257.8505859375,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-1024x256-n500-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,2048x512-n500,2048x512,500,completed,0.47345703125,4.127801054954529,0.47345703125,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,21.71622497867793,10257.85009765625,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-2048x512-n500-b64-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,4096x1024-n500,4096x1024,500,completed,0.0728203125,7.325846733093262,0.0728203125,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,25.413320143707097,10257.85009765625,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-4096x1024-n500-b32-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,8190x512-n500,8190x512,500,completed,0.29293359375,5.454332996368408,0.29293359375,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,26.262516897171736,10257.85009765625,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-8190x512-n500-b16-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,last,8190x2047-n500,8190x2047,500,completed,0.0034430874942336233,9.086741704940795,0.003443087445041524,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,26.493225533515215,10257.85009765625,3090-gdn-s124-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-8190x2047-n500-b16-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,best,64x4-n1000,64x4,1000,deduplicated,1.0,0.0007699434388196096,1.0,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,19.35488780029118,653.5146484375,3090-gdn-s124-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-64x4-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,best,64x8-n1000,64x8,1000,deduplicated,1.0,0.0008012146144756116,1.0,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,19.29834541399032,653.5146484375,3090-gdn-s124-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-64x8-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,best,64x16-n1000,64x16,1000,deduplicated,1.0,0.0011847644985537044,1.0,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,19.412444541230798,653.5146484375,3090-gdn-s124-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-64x16-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,best,128x32-n1000,128x32,1000,deduplicated,1.0,0.0027185183367691933,1.0,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,19.793123174458742,1293.8037109375,3090-gdn-s124-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-128x32-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,best,256x64-n1000,256x64,1000,deduplicated,1.0,0.012345233290456236,1.0,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,20.0285211680457,2574.3818359375,3090-gdn-s124-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-256x64-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
gdn,gdn,124,best,512x64-n1000,512x64,1000,deduplicated,0.99925,0.019679539354518057,0.99925,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,20.654265377670527,5135.5380859375,3090-gdn-s124-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-gdn-s124-bf16-last-512x64-n1000-b128-fc9c8d7ec90f6edf-z00a19f29-f396ae65b/result.json
